CoatCheck,Attire,ReviewCount,TakeAway,State,CreditCards,City,Open,Smoking,Caters,TransitNearby,IsCasual,IsUpscale,BestNIghtMonThur,BestNightFriSat,School,GoodForLunch,GoodForDinner,HasMusic,Longitude,OutdoorSeating,GoodForGroups,WiFi,Alcohol,WaiterService,Delivery,HappyHour,GoodForKids,TakeOut,AvgPrice,NoiseLevel,HasTV,Latitude,GoodForDancing,NominalStars
?,Casual,5,?,IL,Yes,Champaign,TRUE,?,?,N,N,N,N,N,University of Illinois - Urbana-Champaign,Y,N,N,-88.243046,No,Yes,?,No,No,No,?,Yes,Yes,7,?,?,40.1102,?,low
?,Casual,2,?,MD,Yes,Hyattsville,TRUE,?,?,N,N,N,N,N,University of Maryland - College Park,N,N,N,-76.959503,?,No,?,?,?,?,?,?,?,7,?,?,38.966999,?,low
?,Casual,30,?,RI,Yes,Providence,TRUE,?,No,N,N,N,N,N,Brown University,N,Y,N,-71.396378,No,No,No,No,Yes,No,?,No,Yes,20,Average,No,41.821626,?,high
No,Casual,76,?,NY,Yes,Troy,TRUE,Outdoor Area/ Patio Only,No,N,Y,N,Y,Y,Rensselaer Polytechnic Institute,Y,Y,Y,-73.687389,Yes,Yes,No,Full Bar,Yes,No,Yes,Yes,Yes,20,Average,Yes,42.735918,No,high
?,Casual,22,?,GA,Yes,Atlanta,TRUE,?,Yes,N,Y,N,N,N,Georgia Institute of Technology,Y,Y,N,-84.400864,Yes,Yes,Free,No,Yes,No,?,Yes,Yes,7,Quiet,Yes,33.7859,?,high
?,Casual,7,?,CA,Yes,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,Y,N,N,-118.283902,Yes,Yes,No,No,No,No,?,Yes,Yes,20,Very Loud,No,34.025038,?,low
?,Casual,61,?,CA,Yes,Palo Alto,TRUE,?,No,N,N,Y,N,N,Stanford University,Y,N,N,-122.172997,No,Yes,No,No,Yes,No,?,Yes,Yes,20,Average,No,37.439602,?,high
?,Casual,87,?,PA,Yes,Philadelphia,TRUE,?,Yes,N,Y,N,N,N,University of Pennsylvania,Y,Y,N,-75.194077,No,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Average,Yes,39.954622,?,low
No,Casual,9,?,PA,Yes,Pittsburgh,TRUE,Yes,No,N,N,N,Y,Y,Carnegie Mellon University,N,N,Y,-79.953871,Yes,Yes,Free,No,Yes,No,No,No,Yes,20,Loud,Yes,40.438084,No,low
?,Casual,25,?,RI,Yes,Providence,TRUE,?,?,N,N,N,N,N,Brown University,N,N,N,-71.399006,Yes,No,?,No,No,No,?,Yes,Yes,20,?,No,41.819573,?,high
?,Casual,15,?,VA,Yes,Blacksburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,Y,N,N,-80.415901,No,Yes,No,No,Yes,No,?,Yes,Yes,7,Average,Yes,37.231701,?,high
?,Casual,17,?,NY,Yes,Ithaca,TRUE,?,?,N,N,N,N,N,Cornell University,Y,Y,N,-76.484929,No,Yes,?,No,Yes,No,?,Yes,Yes,7,Average,Yes,42.441622,?,low
?,Casual,55,?,WA,Yes,Seattle,TRUE,?,No,N,Y,N,N,N,University of Washington,N,Y,N,-122.313004,No,No,No,No,No,No,?,Yes,Yes,7,Average,No,47.658199,?,high
?,Casual,251,?,CA,Yes,Berkeley,TRUE,?,Yes,N,Y,N,N,N,University of California at Berkeley,Y,N,N,-122.258831,Yes,Yes,No,No,Yes,Yes,?,Yes,Yes,7,Average,No,37.867158,?,low
?,Casual,2,?,CA,Yes,Palo Alto,TRUE,?,?,N,N,N,N,N,Stanford University,N,N,N,-122.175337,Yes,Yes,?,?,No,No,?,?,Yes,7,?,?,37.436475,?,low
?,?,2,?,PA,No,Pittsburgh,TRUE,?,?,N,N,N,N,N,Carnegie Mellon University,N,N,N,-79.942243,?,?,?,?,No,?,?,?,Yes,7,?,?,40.441913,?,high
?,Casual,66,?,NY,Yes,Ithaca,TRUE,?,?,N,Y,N,N,N,Cornell University,N,Y,N,-76.495428,Yes,Yes,Free,Full Bar,Yes,No,?,Yes,Yes,7,Loud,No,42.439793,?,high
?,Casual,37,?,CA,Yes,Pasadena,TRUE,?,Yes,N,Y,N,N,N,California Institute of Technology,Y,N,N,-118.132235,Yes,Yes,No,Beer & Wine Only,No,No,?,Yes,Yes,7,Average,No,34.142163,?,high
?,Casual,2,?,NY,?,Cohoes,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.697768,No,Yes,?,No,No,Yes,?,?,Yes,7,?,?,42.773455,?,low
?,Casual,3,?,IN,?,Lafayette,TRUE,?,?,N,N,N,N,N,Purdue University,N,N,N,-86.891667,?,Yes,Free,?,?,?,?,No,?,20,Quiet,No,40.417305,?,low
?,Casual,150,?,CA,Yes,La Jolla,TRUE,?,Yes,N,Y,N,N,N,University of California - San Diego,Y,N,N,-117.233737,Yes,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,No,32.869355,?,low
?,Casual,35,?,PA,No,Philadelphia,TRUE,?,No,N,N,N,N,N,University of Pennsylvania,Y,N,N,-75.198636,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,39.9544,?,high
?,Casual,17,?,IN,Yes,West Lafayette,TRUE,?,?,N,Y,N,N,N,Purdue University,Y,Y,N,-86.904865,No,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,7,Quiet,No,40.421277,?,high
?,Casual,6,?,VA,Yes,Blacksburg,TRUE,?,?,N,Y,N,N,N,Virginia Tech,N,N,N,-80.413803,Yes,Yes,Free,Full Bar,No,No,?,No,Yes,7,Average,Yes,37.2295,?,high
?,?,23,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.9673,?,?,?,?,?,?,?,?,?,?,?,?,40.802799,?,low
?,?,3,?,MA,?,Cambridge,FALSE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.119598,?,?,?,?,?,?,?,?,?,?,?,?,42.3722,?,low
?,Casual,8,?,NC,Yes,Chapel Hill,FALSE,?,?,N,N,N,N,N,University of North Carolina - Chapel Hill,N,N,N,-79.0541,No,?,?,?,Yes,No,?,Yes,?,20,?,?,35.914001,?,low
?,Casual,2,Yes,ON,Yes,Kitchener,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,N,-80.501614,No,Yes,?,Full Bar,Yes,?,?,Yes,?,45,?,?,43.4049,?,high
?,?,3,?,NY,Yes,Latham,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.740898,?,?,No,?,?,?,?,?,?,7,?,?,42.742001,?,high
?,?,11,?,CA,Yes,Pasadena,FALSE,?,?,N,N,N,N,N,California Institute of Technology,N,N,N,-118.131797,Yes,?,?,No,No,No,?,?,Yes,20,?,?,34.139313,?,low
?,Casual,97,?,TX,Yes,Austin,TRUE,?,?,N,Y,N,N,N,University of Texas - Austin,Y,Y,N,-97.741402,Yes,No,Free,No,Yes,No,?,No,Yes,7,Average,No,30.290701,?,low
?,Casual,2,?,MD,Yes,College Park,TRUE,?,Yes,N,Y,N,N,N,University of Maryland - College Park,Y,Y,N,-76.937609,?,Yes,Free,No,No,Yes,?,Yes,Yes,7,Quiet,Yes,38.979909,?,low
?,?,18,?,NY,?,Manhattan,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.966548,?,?,?,?,?,?,?,?,?,?,?,?,40.80447,?,low
?,?,4,?,MA,?,Amherst,FALSE,?,?,N,N,N,N,N,University of Massachusetts - Amherst,N,N,N,-72.519839,?,?,?,?,?,?,?,?,?,?,?,?,42.37612,?,high
?,Casual,33,?,IN,Yes,Lafayette,TRUE,?,No,N,Y,N,N,N,Purdue University,Y,Y,N,-86.890374,No,No,No,Full Bar,Yes,No,?,No,Yes,7,Loud,Yes,40.418953,?,high
?,Casual,35,?,WA,Yes,Seattle,FALSE,?,?,N,N,N,N,N,University of Washington,N,Y,N,-122.313004,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,7,?,?,47.6618,?,low
?,Casual,20,?,IL,Yes,Champaign,FALSE,?,?,N,N,N,N,N,University of Illinois - Urbana-Champaign,Y,Y,N,-88.230598,No,Yes,?,No,No,No,?,Yes,Yes,7,?,?,40.1115,?,high
?,Casual,2,Yes,ON,Yes,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,Y,N,-80.539741,No,Yes,No,Beer & Wine Only,Yes,?,?,Yes,?,20,Quiet,?,43.484517,?,low
?,Casual,5,?,VA,Yes,Blacksburg,TRUE,?,No,N,N,N,N,N,Virginia Tech,Y,N,N,-80.434036,Yes,Yes,No,No,No,No,?,Yes,Yes,20,Average,No,37.23579,?,high
?,?,41,?,GA,?,Atlanta,FALSE,?,?,Y,N,N,N,N,Georgia Institute of Technology,N,N,N,-84.384586,?,?,?,?,?,?,?,?,?,?,?,?,33.776528,?,high
?,Dressy,24,?,NY,Yes,Ithaca,TRUE,?,?,N,N,Y,N,N,Cornell University,N,Y,N,-76.508263,No,Yes,No,Full Bar,Yes,No,?,No,Yes,20,Quiet,No,42.444596,?,high
?,Casual,42,?,CA,Yes,Stanford,TRUE,?,Yes,N,Y,N,N,N,Stanford University,Y,N,N,-122.167068,Yes,Yes,Free,No,No,Yes,?,Yes,Yes,7,Average,No,37.426249,?,high
?,Casual,102,?,CA,Yes,Berkeley,TRUE,?,No,N,Y,N,N,N,University of California at Berkeley,Y,Y,N,-122.258545,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,37.867883,?,high
?,Casual,9,?,MD,Yes,College Park,TRUE,?,?,N,N,N,N,N,University of Maryland - College Park,N,N,N,-76.930901,No,No,?,No,No,Yes,?,No,Yes,7,Average,?,39.016201,?,high
?,Casual,4,?,CA,Yes,Claremont,TRUE,?,Yes,N,N,N,N,N,Harvey Mudd College,N,N,N,-117.721001,No,Yes,No,No,No,Yes,?,Yes,Yes,20,Quiet,No,34.1073,?,low
?,?,5,?,GA,?,Atlanta,TRUE,?,?,Y,N,N,N,N,Georgia Institute of Technology,N,N,N,-84.387907,?,?,?,?,?,?,?,?,?,?,?,?,33.776692,?,high
?,Casual,6,?,VA,Yes,Christiansbrg,TRUE,?,?,N,Y,N,N,N,Virginia Tech,Y,Y,N,-80.420416,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,20,Average,?,37.162519,?,low
?,Casual,9,?,CA,Yes,Berkeley,TRUE,?,Yes,N,Y,N,N,N,University of California at Berkeley,Y,N,N,-122.259748,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,37.868668,?,high
?,?,39,?,NY,?,New York,FALSE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.964546,?,?,?,?,?,?,?,?,?,?,?,?,40.807317,?,low
?,Casual,9,?,PA,No,Philadelphia,TRUE,?,?,N,N,N,N,N,University of Pennsylvania,N,N,N,-75.19889,No,Yes,?,No,No,No,?,Yes,Yes,7,?,?,39.952481,?,high
?,Casual,2,?,NC,Yes,Chapel Hill,TRUE,?,?,N,N,N,N,N,University of North Carolina - Chapel Hill,N,N,N,-79.054604,No,?,?,?,No,?,?,Yes,?,?,?,?,35.913399,?,low
?,Casual,413,?,CA,Yes,Pasadena,TRUE,?,Yes,N,Y,N,N,N,California Institute of Technology,Y,N,N,-118.13141,Yes,Yes,No,Full Bar,Yes,No,?,Yes,Yes,20,Average,No,34.14316,?,high
?,Casual,26,?,CA,Yes,San Luis Obispo,FALSE,?,?,N,N,N,N,N,California Polytechnic State University,Y,Y,N,-120.668999,Yes,Yes,?,Beer & Wine Only,No,No,?,Yes,Yes,7,?,?,35.294201,?,high
?,Casual,444,?,CA,Yes,Pasadena,TRUE,?,Yes,N,Y,N,N,N,California Institute of Technology,Y,Y,N,-118.124001,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,34.145802,?,high
?,Casual,3,?,VA,Yes,Christiansburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,N,N,N,-80.421972,?,Yes,?,Full Bar,Yes,No,?,Yes,?,20,?,?,37.163912,?,high
?,Casual,5,?,IN,?,Lafayette,TRUE,?,?,N,N,N,N,N,Purdue University,N,N,N,-86.871399,No,?,?,?,?,?,?,Yes,?,?,?,?,40.411598,?,high
?,Casual,46,?,WA,Yes,Seattle,TRUE,?,Yes,N,N,N,N,N,University of Washington,Y,N,N,-122.313004,Yes,No,?,?,Yes,No,?,Yes,Yes,7,Quiet,?,47.6576,?,low
?,Casual,23,?,IL,Yes,Champaign,TRUE,?,Yes,N,Y,N,N,N,University of Illinois - Urbana-Champaign,Y,Y,N,-88.231598,No,Yes,No,Beer & Wine Only,No,No,?,Yes,Yes,7,Loud,No,40.110401,?,high
?,?,5,?,MA,?,Hadley,TRUE,?,?,N,N,N,N,N,University of Massachusetts - Amherst,N,N,N,-72.548555,?,?,?,?,?,?,?,?,?,?,?,?,42.359116,?,low
?,?,32,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.087283,?,?,?,?,?,?,?,?,?,?,?,?,42.362413,?,high
?,Casual,4,?,IL,Yes,Champaign,TRUE,?,?,N,N,N,N,N,University of Illinois - Urbana-Champaign,N,N,N,-88.229156,No,Yes,Free,?,No,?,?,Yes,Yes,7,Average,Yes,40.110821,?,high
?,Casual,27,?,TX,Yes,Austin,TRUE,?,No,N,Y,N,N,N,University of Texas - Austin,Y,N,N,-97.741523,No,Yes,No,No,No,Yes,?,Yes,Yes,7,Average,Yes,30.289769,?,high
?,?,122,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.121272,?,?,?,?,?,?,?,?,?,?,?,?,42.373676,?,high
?,Casual,2,?,CA,?,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,N,N,N,-118.282735,No,No,?,No,No,?,?,Yes,Yes,7,Average,?,34.011706,?,low
?,Casual,3,?,CA,Yes,Claremont,TRUE,?,Yes,N,Y,Y,N,N,Harvey Mudd College,Y,Y,N,-117.709708,Yes,No,Free,Beer & Wine Only,Yes,No,?,No,Yes,20,Very Loud,No,34.099723,?,high
?,Casual,2,?,MA,No,Amherst,TRUE,?,?,N,N,N,N,N,University of Massachusetts - Amherst,N,N,N,-72.532153,?,Yes,?,No,No,No,?,?,Yes,7,?,?,42.390438,?,high
?,Casual,23,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,Y,N,N,-73.690485,Yes,Yes,Free,No,Yes,Yes,?,No,Yes,20,Quiet,Yes,42.724583,?,high
?,Dressy,9,?,VA,Yes,Christiansburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,N,Y,N,-80.4209,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,45,Quiet,?,37.1535,?,low
?,Casual,42,?,GA,No,Atlanta,FALSE,?,?,N,N,N,N,N,Georgia Institute of Technology,Y,N,N,-84.398399,Yes,No,?,No,No,No,?,Yes,Yes,7,?,?,33.786301,?,high
?,Casual,27,?,CA,Yes,Berkeley,TRUE,?,Yes,N,Y,N,N,N,University of California at Berkeley,Y,N,N,-122.259748,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Average,No,37.868668,?,high
?,Casual,45,?,MI,Yes,Ann Arbor,TRUE,?,Yes,N,N,N,N,N,University of Michigan - Ann Arbor,Y,Y,N,-83.741699,Yes,No,No,No,No,No,?,Yes,Yes,7,Average,No,42.277901,?,high
?,?,5,?,MA,?,Amherst,TRUE,?,?,N,Y,N,N,N,University of Massachusetts - Amherst,N,N,N,-72.472029,?,Yes,?,?,?,Yes,?,?,?,?,?,?,42.352214,?,high
?,?,8,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.083762,?,?,?,?,?,?,?,?,?,?,?,?,42.362856,?,low
?,Casual,67,?,WA,Yes,Seattle,FALSE,?,?,N,N,N,N,N,University of Washington,N,Y,N,-122.313464,No,Yes,?,Beer & Wine Only,Yes,No,?,Yes,Yes,20,?,?,47.661132,?,high
?,Casual,58,?,TX,Yes,Houston,TRUE,?,?,N,Y,Y,N,N,Rice University,Y,Y,N,-95.415173,Yes,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Quiet,No,29.715093,?,high
?,Casual,2,?,NY,Yes,Waterford,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.677984,?,Yes,?,?,Yes,?,?,Yes,Yes,7,?,?,42.790058,?,high
?,Casual,15,?,CA,Yes,San Luis Obispo,TRUE,?,?,N,N,N,N,N,California Polytechnic State University,Y,Y,N,-120.659539,Yes,Yes,?,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,Yes,35.281749,?,low
?,?,23,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.086324,?,?,?,?,?,?,?,?,?,?,?,?,42.361197,?,low
?,?,2,?,ON,?,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,N,N,N,-80.526327,Yes,?,?,?,?,?,?,?,?,20,?,?,43.487471,?,low
?,?,160,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.099899,?,?,?,?,?,?,?,?,?,?,?,?,42.3633,?,low
?,Casual,19,?,CA,Yes,Los Angeles,TRUE,?,Yes,N,Y,N,N,N,University of Southern California,Y,N,N,-118.279827,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,Yes,34.022191,?,low
?,Casual,10,?,PA,Yes,Pittsburgh,TRUE,?,Yes,N,N,N,N,N,Carnegie Mellon University,Y,Y,N,-79.947427,Yes,Yes,?,No,No,No,?,Yes,Yes,7,Very Loud,No,40.454251,?,high
?,Casual,7,Yes,ON,Yes,Waterloo,TRUE,?,No,N,N,N,N,N,University of Waterloo,N,Y,N,-80.521367,Yes,Yes,No,Full Bar,Yes,No,?,Yes,?,20,Quiet,No,43.465603,?,high
?,?,2,?,RI,?,Providence,FALSE,?,?,Y,N,N,N,N,Brown University,N,N,N,-71.412102,?,?,?,?,?,?,?,?,?,?,?,?,41.8232,?,high
?,Casual,25,?,CA,Yes,Los Angeles,TRUE,?,No,N,N,N,N,N,University of California - Los Angeles,Y,N,N,-118.444832,Yes,Yes,Free,No,No,No,?,Yes,Yes,7,Average,No,34.069435,?,high
?,?,2,?,MA,?,Cambridge,FALSE,?,?,N,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.118487,?,?,?,?,?,?,?,?,?,?,?,?,42.375392,?,low
?,Casual,321,?,CA,Yes,Berkeley,TRUE,?,No,N,Y,N,N,N,University of California at Berkeley,Y,N,N,-122.259197,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,37.868034,?,high
?,Casual,10,?,NY,Yes,Ithaca,TRUE,?,?,N,N,N,N,N,Cornell University,Y,Y,N,-76.484526,No,No,?,No,No,No,?,Yes,Yes,7,?,?,42.441472,?,high
?,?,254,?,GA,?,Atlanta,TRUE,?,?,Y,N,N,N,N,Georgia Institute of Technology,N,N,N,-84.386458,?,?,?,?,?,?,?,?,?,?,?,?,33.77649,?,high
?,Casual,63,?,RI,Yes,Providence,TRUE,?,Yes,N,Y,N,N,N,Brown University,Y,N,N,-71.399605,Yes,No,No,No,No,No,?,Yes,Yes,7,Average,No,41.827919,?,high
?,Casual,8,?,TX,Yes,Austin,TRUE,?,?,N,N,N,N,N,University of Texas - Austin,Y,N,N,-97.7384,Yes,Yes,?,No,No,No,?,Yes,Yes,7,Average,No,30.280003,?,high
No,Casual,29,?,NY,Yes,Ithaca,TRUE,Yes,?,N,N,N,Y,Y,Cornell University,N,N,N,-76.490402,No,Yes,No,No,No,No,No,No,Yes,7,Loud,?,42.4464,Yes,high
?,Casual,4,?,PA,Yes,Pittsburgh,TRUE,?,Yes,N,Y,N,N,N,Carnegie Mellon University,Y,N,N,-79.946995,Yes,Yes,?,No,No,Yes,?,Yes,Yes,7,Loud,Yes,40.453725,?,high
?,Casual,25,?,IL,Yes,Urbana,FALSE,?,?,N,N,N,N,N,University of Illinois - Urbana-Champaign,Y,Y,N,-88.222583,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,7,?,?,40.116363,?,high
?,Casual,12,?,MD,Yes,College Park,FALSE,?,?,N,N,N,N,N,University of Maryland - College Park,Y,Y,N,-76.937609,No,Yes,?,No,No,No,?,Yes,Yes,7,?,?,38.979909,?,high
?,Casual,6,?,CA,?,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,N,N,N,-118.289932,?,?,?,?,No,No,?,No,Yes,?,Average,?,34.020059,?,low
?,Casual,16,?,MI,Yes,Ann Arbor,TRUE,?,No,N,N,N,N,N,University of Michigan - Ann Arbor,N,N,N,-83.740678,No,Yes,?,No,Yes,No,?,Yes,Yes,7,?,?,42.279314,?,low
?,Casual,74,?,MD,Yes,College Park,TRUE,?,No,N,Y,N,N,N,University of Maryland - College Park,Y,Y,N,-76.938553,No,Yes,No,No,No,No,?,Yes,Yes,7,Average,Yes,38.981798,?,high
?,Casual,9,?,TX,Yes,Houston,TRUE,?,?,N,N,N,N,N,Rice University,Y,N,N,-95.415497,No,Yes,?,Beer & Wine Only,No,No,?,Yes,Yes,7,?,?,29.7192,?,high
?,?,57,?,RI,?,Providence,TRUE,?,?,Y,N,N,N,N,Brown University,N,N,N,-71.409547,?,?,?,?,?,?,?,?,?,?,?,?,41.824102,?,high
?,Casual,2,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.697197,No,Yes,?,?,Yes,?,?,Yes,?,7,?,?,42.708302,?,low
?,Casual,8,?,GA,Yes,Atlanta,TRUE,?,?,N,N,N,N,N,Georgia Institute of Technology,Y,Y,N,-84.405417,No,Yes,?,No,No,Yes,?,Yes,Yes,20,?,?,33.781562,?,high
?,Casual,4,?,NY,Yes,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.678405,Yes,Yes,?,?,No,No,?,Yes,Yes,20,Average,?,42.726768,?,low
?,?,395,?,MA,?,Cambridge,TRUE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.119587,?,?,?,?,?,?,?,?,?,?,?,?,42.373105,?,high
?,Casual,18,?,RI,No,Providence,TRUE,?,No,N,Y,N,N,N,Brown University,Y,N,N,-71.412834,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Average,No,41.823989,?,high
?,Casual,2,?,NY,?,Troy,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.682602,No,No,?,?,?,?,?,Yes,?,7,?,?,42.750801,?,high
?,Casual,680,?,WA,No,Seattle,TRUE,?,No,N,Y,N,N,N,University of Washington,Y,Y,N,-122.313125,No,No,No,No,Yes,No,?,No,Yes,7,Loud,No,47.66254,?,high
?,Casual,11,?,NY,Yes,Ithaca,TRUE,?,?,N,N,N,N,N,Cornell University,Y,Y,N,-76.496607,No,Yes,No,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,No,42.440628,?,low
?,Casual,26,?,PA,Yes,Pittsburgh,TRUE,?,No,N,Y,N,N,N,Carnegie Mellon University,Y,N,N,-79.948544,No,Yes,No,No,Yes,No,?,Yes,Yes,7,Average,No,40.444422,?,low
?,?,13,?,NY,?,New York,FALSE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.963764,?,?,?,?,?,?,?,?,?,?,?,?,40.803431,?,low
?,Casual,9,?,CA,No,Los Angeles,TRUE,?,?,N,N,N,N,N,University of Southern California,N,Y,N,-118.290466,No,Yes,Free,No,No,No,?,No,No,20,?,?,34.019814,?,low
?,Casual,10,?,MD,Yes,Riverdale,TRUE,?,?,N,N,N,N,N,University of Maryland - College Park,Y,Y,N,-76.918929,No,Yes,?,No,Yes,No,?,Yes,Yes,20,Average,?,38.965873,?,high
?,?,3,?,WA,?,Seattle,FALSE,?,?,N,N,N,N,N,University of Washington,N,N,N,-122.313004,?,?,?,?,?,?,?,?,?,?,?,?,47.661598,?,low
?,Casual,21,?,VA,Yes,Blacksburg,TRUE,?,?,N,N,N,N,N,Virginia Tech,N,Y,N,-80.4188,No,Yes,?,Full Bar,Yes,No,?,Yes,Yes,7,Average,?,37.2337,?,low
?,Casual,11,?,MA,Yes,Amherst,TRUE,?,Yes,N,N,N,N,N,University of Massachusetts - Amherst,Y,N,N,-72.51992,Yes,Yes,Free,Beer & Wine Only,No,Yes,?,Yes,Yes,7,Quiet,Yes,42.377585,?,low
?,Casual,3,Yes,ON,Yes,Waterloo,TRUE,?,?,N,N,N,N,N,University of Waterloo,Y,Y,N,-80.536316,Yes,Yes,Free,Beer & Wine Only,Yes,Yes,?,Yes,?,20,Quiet,Yes,43.472326,?,high
?,Casual,4,?,PA,No,Philadelphia,TRUE,?,?,N,N,N,N,N,University of Pennsylvania,N,N,N,-75.197256,No,No,?,No,No,No,?,No,Yes,7,?,?,39.951028,?,low
?,?,2,?,MA,?,Amherst,TRUE,?,?,N,N,N,N,N,University of Massachusetts - Amherst,N,N,N,-72.504997,?,?,?,?,?,?,?,?,?,?,?,?,42.375,?,high
?,Casual,31,?,PA,Yes,Philadelphia,TRUE,?,Yes,N,Y,N,N,N,University of Pennsylvania,N,Y,N,-75.201996,Yes,Yes,No,No,No,No,?,Yes,Yes,7,Loud,No,39.954137,?,high
?,Casual,8,?,IN,Yes,West Lafayette,TRUE,?,?,N,N,N,N,N,Purdue University,N,N,N,-86.906388,No,Yes,?,No,No,Yes,?,Yes,Yes,20,?,?,40.423194,?,low
?,Casual,63,?,CA,Yes,La Jolla,TRUE,?,Yes,N,Y,N,N,N,University of California - San Diego,Y,N,N,-117.2361,Yes,Yes,Free,Beer & Wine Only,No,No,?,No,Yes,7,Average,Yes,32.876186,?,low
?,Casual,3,?,NY,Yes,Watervliet,TRUE,?,?,N,N,N,N,N,Rensselaer Polytechnic Institute,N,N,N,-73.701202,No,Yes,?,No,No,Yes,?,Yes,Yes,20,?,?,42.7332,?,low
?,Dressy,35,?,IL,Yes,Urbana,TRUE,?,?,N,N,N,N,N,University of Illinois - Urbana-Champaign,N,Y,N,-88.2239,No,Yes,?,Full Bar,Yes,No,?,No,Yes,20,Average,?,40.106701,?,high
?,?,21,?,RI,?,Providence,TRUE,?,?,Y,N,N,N,N,Brown University,N,N,N,-71.406799,?,?,?,?,?,?,?,?,?,?,?,?,41.824001,?,high
?,?,190,?,NY,?,New York,TRUE,?,?,Y,N,N,N,N,Columbia University,N,N,N,-73.957961,?,?,?,?,?,?,?,?,?,?,?,?,40.811035,?,high
?,Casual,3,?,CA,No,Pasadena,TRUE,?,No,N,Y,N,N,N,California Institute of Technology,Y,N,N,-118.132004,No,No,Free,Beer & Wine Only,Yes,No,?,Yes,Yes,20,Average,Yes,34.136002,?,high
?,Casual,7,?,NC,?,Chapel Hill,FALSE,?,?,N,N,N,N,N,University of North Carolina - Chapel Hill,N,N,N,-79.057449,No,?,?,?,?,?,?,?,?,7,?,?,35.912505,?,high
?,?,4,?,MA,?,Cambridge,FALSE,?,?,Y,N,N,N,N,"Massachusetts Institute of Technology, Harvard University",N,N,N,-71.092689,?,?,?,?,?,?,?,?,?,?,?,?,42.367022,?,high
?,Casual,44,?,IL,Yes,Champaign,FALSE,?,Yes,N,N,N,N,N,University of Illinois - Urbana-Champaign,Y,Y,N,-88.229304,No,Yes,No,Beer & Wine Only,No,No,?,Yes,Yes,7,Very Loud,Yes,40.110085,?,high
